xi;vi;v2i;vi-v2i;E;hi;c1;c2
1.07005;16.2954;16.2954;-3.55271e-15;3.78956e-15;4.88281e-06;502;491
1.07005;16.3164;16.3164;-3.55271e-15;3.78956e-15;4.88281e-06;502;491
1.07006;16.3374;16.3374;-3.55271e-15;3.78956e-15;4.88281e-06;502;491
1.07006;16.3586;16.3586;0;0;4.88281e-06;502;492
1.07007;16.3798;16.3798;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07007;16.4011;16.4011;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07008;16.4225;16.4225;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07008;16.444;16.444;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07009;16.4655;16.4655;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07009;16.4871;16.4871;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.0701;16.5089;16.5089;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.0701;16.5307;16.5307;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07011;16.5526;16.5526;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07011;16.5746;16.5746;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07012;16.5966;16.5966;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07012;16.6188;16.6188;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07013;16.641;16.641;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07013;16.6634;16.6634;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07014;16.6858;16.6858;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07014;16.7083;16.7083;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07015;16.7309;16.7309;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07015;16.7536;16.7536;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07016;16.7764;16.7764;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07016;16.7993;16.7993;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07017;16.8222;16.8222;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07017;16.8453;16.8453;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07018;16.8685;16.8685;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07018;16.8917;16.8917;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07019;16.9151;16.9151;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07019;16.9385;16.9385;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.0702;16.9621;16.9621;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.0702;16.9857;16.9857;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07021;17.0095;17.0095;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07021;17.0333;17.0333;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07021;17.0572;17.0572;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07022;17.0813;17.0813;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07022;17.1054;17.1054;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07023;17.1296;17.1296;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07023;17.154;17.154;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07024;17.1784;17.1784;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07024;17.203;17.203;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07025;17.2276;17.2276;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07025;17.2524;17.2524;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07026;17.2773;17.2773;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07026;17.3022;17.3022;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07027;17.3273;17.3273;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07027;17.3525;17.3525;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07028;17.3778;17.3778;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07028;17.4032;17.4032;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07029;17.4288;17.4288;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07029;17.4544;17.4544;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.0703;17.4801;17.4801;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.0703;17.506;17.506;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07031;17.532;17.532;-3.55271e-15;3.78956e-15;4.88281e-06;503;492
1.07031;17.558;17.558;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07032;17.5842;17.5842;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07032;17.6106;17.6106;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07033;17.637;17.637;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07033;17.6636;17.6636;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07034;17.6902;17.6902;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07034;17.717;17.717;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07035;17.7439;17.7439;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07035;17.771;17.771;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07036;17.7981;17.7981;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07036;17.8254;17.8254;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07037;17.8528;17.8528;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07037;17.8804;17.8804;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07038;17.908;17.908;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07038;17.9358;17.9358;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07039;17.9637;17.9637;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07039;17.9918;17.9918;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.0704;18.02;18.02;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.0704;18.0483;18.0483;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07041;18.0767;18.0767;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07041;18.1053;18.1053;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07042;18.134;18.134;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07042;18.1629;18.1629;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07042;18.1918;18.1918;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07043;18.221;18.221;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07043;18.2502;18.2502;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07044;18.2796;18.2796;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07044;18.3092;18.3092;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07045;18.3389;18.3389;-1.42109e-14;1.51582e-14;4.88281e-06;503;492
1.07045;18.3687;18.3687;-7.10543e-15;7.57912e-15;4.88281e-06;503;492
1.07046;18.3987;18.3987;-1.42109e-14;1.51582e-14;4.88281e-06;503;492
1.07046;18.4288;18.4288;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07047;18.459;18.459;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07047;18.4895;18.4895;-1.42109e-14;1.51582e-14;4.88281e-06;503;492
1.07048;18.52;18.52;-1.42109e-14;1.51582e-14;4.88281e-06;503;492
1.07048;18.5507;18.5507;-1.06581e-14;1.13687e-14;4.88281e-06;503;492
1.07049;18.5816;18.5816;-1.42109e-14;1.51582e-14;4.88281e-06;503;492
1.07049;18.6126;18.6126;-1.42109e-14;1.51582e-14;4.88281e-06;503;492
1.0705;18.6438;18.6438;-1.42109e-14;1.51582e-14;4.88281e-06;503;492
1.0705;18.6751;18.6751;-1.42109e-14;1.51582e-14;4.88281e-06;503;492
1.07051;18.7066;18.7066;-1.42109e-14;1.51582e-14;4.88281e-06;503;492
1.07051;18.7224;18.7224;0;0;2.44141e-06;504;493
1.07052;18.7542;18.7542;-1.42109e-14;1.51582e-14;4.88281e-06;504;493
1.07052;18.786;18.786;-1.42109e-14;1.51582e-14;4.88281e-06;504;493
1.07052;18.8181;18.8181;-1.42109e-14;1.51582e-14;4.88281e-06;504;493
1.07053;18.8503;18.8503;-1.42109e-14;1.51582e-14;4.88281e-06;504;493
1.07053;18.8665;18.8665;0;0;2.44141e-06;505;494
1.07053;18.8827;18.8827;0;0;2.44141e-06;506;495
1.07054;18.8989;18.8989;3.55271e-15;3.78956e-15;2.44141e-06;507;495
1.07054;18.9152;18.9152;0;0;2.44141e-06;507;496
1.07054;18.9316;18.9316;0;0;2.44141e-06;508;497
1.07054;18.9479;18.9479;0;0;2.44141e-06;509;498
1.07055;18.9644;18.9644;0;0;2.44141e-06;510;499
1.07055;18.9973;18.9973;-1.42109e-14;1.51582e-14;4.88281e-06;510;499
1.07055;19.0139;19.0139;0;0;2.44141e-06;511;500
1.07056;19.0305;19.0305;-3.55271e-15;3.78956e-15;2.44141e-06;512;500
1.07056;19.0471;19.0471;0;0;2.44141e-06;512;501
1.07056;19.0638;19.0638;0;0;2.44141e-06;513;502
1.07056;19.0805;19.0805;0;0;2.44141e-06;514;503
1.07057;19.0973;19.0973;0;0;2.44141e-06;515;504
1.07057;19.1141;19.1141;0;0;2.44141e-06;516;505
1.07057;19.1309;19.1309;0;0;2.44141e-06;517;506
1.07057;19.1478;19.1478;-3.55271e-15;3.78956e-15;2.44141e-06;518;506
1.07058;19.1647;19.1647;0;0;2.44141e-06;518;507
1.07058;19.1817;19.1817;0;0;2.44141e-06;519;508
1.07058;19.1988;19.1988;0;0;2.44141e-06;520;509
1.07058;19.2158;19.2158;0;0;2.44141e-06;521;510
1.07059;19.233;19.233;0;0;2.44141e-06;522;511
1.07059;19.2501;19.2501;0;0;2.44141e-06;523;512
1.07059;19.2673;19.2673;0;0;2.44141e-06;524;513
1.07059;19.2846;19.2846;0;0;2.44141e-06;525;514
1.0706;19.3019;19.3019;0;0;2.44141e-06;526;515
1.0706;19.3192;19.3192;-3.55271e-15;3.78956e-15;2.44141e-06;527;515
1.0706;19.3366;19.3366;-3.55271e-15;3.78956e-15;2.44141e-06;527;515
1.0706;19.3541;19.3541;0;0;2.44141e-06;527;516
1.07061;19.3716;19.3716;0;0;2.44141e-06;528;517
1.07061;19.3891;19.3891;0;0;2.44141e-06;529;518
1.07061;19.4067;19.4067;0;0;2.44141e-06;530;519
1.07061;19.4243;19.4243;0;0;2.44141e-06;531;520
1.07062;19.442;19.442;0;0;2.44141e-06;532;521
1.07062;19.4597;19.4597;-3.55271e-15;3.78956e-15;2.44141e-06;533;521
1.07062;19.4775;19.4775;-3.55271e-15;3.78956e-15;2.44141e-06;533;521
1.07062;19.4953;19.4953;-3.55271e-15;3.78956e-15;2.44141e-06;533;521
1.07063;19.5132;19.5132;-3.55271e-15;3.78956e-15;2.44141e-06;533;521
1.07063;19.5311;19.5311;0;0;2.44141e-06;533;522
1.07063;19.5491;19.5491;0;0;2.44141e-06;534;523
1.07063;19.5671;19.5671;-3.55271e-15;3.78956e-15;2.44141e-06;535;523
1.07063;19.5852;19.5852;-3.55271e-15;3.78956e-15;2.44141e-06;535;523
1.07064;19.6033;19.6033;-3.55271e-15;3.78956e-15;2.44141e-06;535;523
1.07064;19.6215;19.6215;-3.55271e-15;3.78956e-15;2.44141e-06;535;523
1.07064;19.6397;19.6397;0;0;2.44141e-06;535;524
1.07064;19.658;19.658;0;0;2.44141e-06;536;525
1.07065;19.6763;19.6763;0;0;2.44141e-06;537;526
1.07065;19.6946;19.6946;0;0;2.44141e-06;538;527
1.07065;19.7131;19.7131;0;0;2.44141e-06;539;528
1.07065;19.7315;19.7315;0;0;2.44141e-06;540;529
1.07066;19.7501;19.7501;0;0;2.44141e-06;541;530
1.07066;19.7686;19.7686;0;0;2.44141e-06;542;531
1.07066;19.7873;19.7873;0;0;2.44141e-06;543;532
1.07066;19.806;19.806;-3.55271e-15;3.78956e-15;2.44141e-06;544;532
1.07067;19.8247;19.8247;0;0;2.44141e-06;544;533
1.07067;19.8435;19.8435;0;0;2.44141e-06;545;534
1.07067;19.8623;19.8623;0;0;2.44141e-06;546;535
1.07067;19.8812;19.8812;0;0;2.44141e-06;547;536
1.07068;19.9002;19.9002;0;0;2.44141e-06;548;537
1.07068;19.9192;19.9192;0;0;2.44141e-06;549;538
1.07068;19.9382;19.9382;0;0;2.44141e-06;550;539
1.07068;19.9573;19.9573;-3.55271e-15;3.78956e-15;2.44141e-06;551;539
1.07069;19.9765;19.9765;-3.55271e-15;3.78956e-15;2.44141e-06;551;539
1.07069;19.9957;19.9957;-3.55271e-15;3.78956e-15;2.44141e-06;551;539
1.07069;20.015;20.015;3.55271e-15;3.78956e-15;2.44141e-06;551;539
1.07069;20.0343;20.0343;-3.55271e-15;3.78956e-15;2.44141e-06;551;539
1.0707;20.0537;20.0537;0;0;2.44141e-06;551;540
1.0707;20.0731;20.0731;-3.55271e-15;3.78956e-15;2.44141e-06;552;540
1.0707;20.0926;20.0926;0;0;2.44141e-06;552;541
1.0707;20.1122;20.1122;0;0;2.44141e-06;553;542
1.07071;20.1318;20.1318;0;0;2.44141e-06;554;543
1.07071;20.1515;20.1515;0;0;2.44141e-06;555;544
1.07071;20.1712;20.1712;-3.55271e-15;3.78956e-15;2.44141e-06;556;544
1.07071;20.191;20.191;0;0;2.44141e-06;556;545
1.07072;20.2108;20.2108;0;0;2.44141e-06;557;546
1.07072;20.2307;20.2307;0;0;2.44141e-06;558;547
1.07072;20.2507;20.2507;0;0;2.44141e-06;559;548
1.07072;20.2707;20.2707;3.55271e-15;3.78956e-15;2.44141e-06;560;548
